cid,formatted_address,short_formatted_address,phone,website_url,price_level,opening_hours
1235586542592850804,"Strada Olari 6, 024057 București",Strada Olari 6,+40314252712,https://ro.orthodoxwiki.org/Biserica_Olari_(Bucure%C8%99ti),,
2068239265431691788,"Strada Roșu Nicolae 41, 033103 București, Romania",Strada Roșu Nicolae 41,+40723287607,http://www.biserici.org/index.php?menu=BIB&code=19948&criteria=&quick=&radio=b&order=TOWN,,
3927408539926444837,"Calea Giulești 236-238, București, Romania",Calea Giulești 236-238,+40212205003,,,
6161667255688961125,"Strada Iancu Căpitanu 24, 030167 București",Strada Iancu Căpitanu 24,+40723237318,https://www.facebook.com/profile.php?id=100076811289117,,"{""weekdayDescriptions"":[""Monday: 8:30 AM – 6:00 PM"",""Tuesday: 8:30 AM – 6:00 PM"",""Wednesday: 8:30 AM – 6:00 PM"",""Thursday: 8:30 AM – 6:00 PM"",""Friday: 8:30 AM – 6:00 PM"",""Saturday: 8:30 AM – 6:00 PM"",""Sunday: 8:00 AM – 2:00 PM""]}"
6617417931310169080,"Strada Trapezului, București, Romania",Strada Trapezului,,,,
12615023760645869008,"Strada Sfinții Apostoli Nr.1, Strada Sfinții Apostoli 1A, București 030167","Strada Sfinții Apostoli Nr.1, Strada Sfinții Apostoli 1A",+40723639171,http://parohia-sfintii-apostoli.ro/,,
16476631941726273914,"Strada Icoanei 72, 030167 București, Romania",Strada Icoanei 72,+40216105452,https://www.crestinortodox.ro/biserici-manastiri/biserica-adormirea-maicii-domnului-dichiu-138831.html,,
3323000699514970421,"Calea Giulești 111A, București",Calea Giulești 111A,,,,
9178970248731293748,"Strada Moldovița 2, 077160 București, Romania",Strada Moldovița 2,,https://www.biserici.org/index.php?menu=BI&code=18886,,
13372203135039210590,"Strada Sighet 3-5, 023401 București, Romania",Strada Sighet 3-5,+40770980864,,,
5002038001911563473,"Strada Foișorului 119, 031178 București, Romania",Strada Foișorului 119,+40213216249,http://bisericafoisor.ro/,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 7:00 PM"",""Tuesday: 8:00 AM – 7:00 PM"",""Wednesday: 8:00 AM – 7:00 PM"",""Thursday: 8:00 AM – 7:00 PM"",""Friday: 8:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 7:00 PM"",""Sunday: 8:00 AM – 7:00 PM""]}"
13370642766355542388,"Strada Pescărușului 124, 022167 București",Strada Pescărușului 124,,,,
4876270581763919543,"Bulevardul Pipera nr. 61, 077190 Voluntari, Romania",Bulevardul Pipera nr. 61,+40740155037,,,
1056671140400766349,"Strada Gheorghe Petrașcu 56, 031594 București",Strada Gheorghe Petrașcu 56,+40722188000,http://www.parohia-sf-ioan-iacob-hozevitul.ro/,,
578076670059083600,"Drumul Sării, București, Romania",Drumul Sării,,,,
7590173329027291208,"Sector 2, București",Sector 2,,http://parohiaplumbuita.blogspot.ro/,,
8988516420206372700,"Stradă Drumul Bisericii, 077190 Voluntari, Romania",Stradă Drumul Bisericii,,https://www.biserici.org/index.php?menu=BI&code=12473,,
6329559655439357569,"Str. Barbu Văcărescu 46, 021101 București, Romania",Str. Barbu Văcărescu 46,,http://bisericadoamnaoltea.ro/,,
7029169307592066961,"Bulevardul Mărăști 65-67, Pavilionul C3, 011465 București, Romania","Bulevardul Mărăști 65-67, Pavilionul C3",,http://www.bisericaprofides.ro/,,"{""weekdayDescriptions"":[""Monday: Closed"",""Tuesday: 7:00 PM – 9:00 PM"",""Wednesday: Closed"",""Thursday: Closed"",""Friday: Closed"",""Saturday: Closed"",""Sunday: 10:00 AM – 1:00 PM""]}"
855140216191077082,"Strada Brănești, 077085 București, Romania",Strada Brănești,+40723338022,,,
14259890324234406882,"Strada Ilie Oprea 7, 077120 București, Romania",Strada Ilie Oprea 7,+40214503640,,,"{""weekdayDescriptions"":[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Closed""]}"
2984829482203580193,"Strada Tractorului 58, 077145 Pantelimon",Strada Tractorului 58,+40730894693,,,"{""weekdayDescriptions"":[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]}"
5008725895414747797,"Strada Știrbei Vodă, București",Strada Știrbei Vodă,,,,
416742924695652521,"Strada Periș 10, 22715 București, Romania",Strada Periș 10,+40743331743,http://parohia-andronache.ro/,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 8:00 PM"",""Tuesday: 8:00 AM – 8:00 PM"",""Wednesday: 8:00 AM – 8:00 PM"",""Thursday: 8:00 AM – 8:00 PM"",""Friday: 8:00 AM – 8:00 PM"",""Saturday: 8:00 AM – 8:00 PM"",""Sunday: 8:00 AM – 8:00 PM""]}"
15092691299675292645,"Sos. Fundeni, 254, Bucuresti-Sector 2, Bucuresti, Șoseaua Fundeni, București, Romania","Sos. Fundeni, 254, Bucuresti-Sector 2, Bucuresti, Șoseaua Fundeni",+40212402982,,,
1964462337910303997,"Strada Toporași 70, București 052034",Strada Toporași 70,,http://merg.in/bucuresti/de-vizitat/parohia-bumbacari-6047.html,,
2680108693285256912,"Calea Moșilor, București 030167, Romania",Calea Moșilor,+40213147789,https://sfantulgheorghe.ro/,,
7348168754820015118,"Șoseaua Gheorghe Ionescu Sisești 13-15, București",Șoseaua Gheorghe Ionescu Sisești 13-15,+40760306032,http://www.parohiamaicaneasa.ro/,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 6:00 PM"",""Tuesday: 8:00 AM – 6:00 PM"",""Wednesday: 8:00 AM – 6:00 PM"",""Thursday: 8:00 AM – 6:00 PM"",""Friday: 8:00 AM – 6:00 PM"",""Saturday: 8:00 AM – 6:00 PM"",""Sunday: 8:00 AM – 6:00 PM""]}"
13465799995647433956,"Strada Ostrov 11, București",Strada Ostrov 11,,http://www.bisericasfecaterina.ro/,,
3867401787839950840,"Strada Cuza Vodă 77, București 030167",Strada Cuza Vodă 77,+40722449711,,,
11696899953832176844,"Strada Sârbilor 2, Vârteju",Strada Sârbilor 2,+40721233184,,,"{""weekdayDescriptions"":[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]}"
7664174449910674571,"Calea Moșilor 257, 020878 București",Calea Moșilor 257,+40723293826,http://sfantul-ioan-mosi.wixsite.com/biserica,,
10207811300554923235,"Strada Magnoliei 113, București",Strada Magnoliei 113,+40212410785,http://parohiasfanton.ro/,,"{""weekdayDescriptions"":[""Monday: 6:30 AM – 6:00 PM"",""Tuesday: 8:00 AM – 7:30 PM"",""Wednesday: 8:00 AM – 7:00 PM"",""Thursday: 6:30 AM – 6:00 PM"",""Friday: 8:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 7:00 PM"",""Sunday: 8:00 AM – 7:00 PM""]}"
514860883261391098,"12, 077160 București, Romania",12,,,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 6:00 PM"",""Tuesday: 8:00 AM – 6:00 PM"",""Wednesday: 8:00 AM – 6:00 PM"",""Thursday: 8:00 AM – 6:00 PM"",""Friday: 8:00 AM – 6:00 PM"",""Saturday: 9:00 AM – 7:00 PM"",""Sunday: 9:00 AM – 7:00 PM""]}"
10891293468378286544,"Strada Pridvorului 6A, București",Strada Pridvorului 6A,+40722387943,https://www.facebook.com/bisericasfantamariamagdalenabucuresti,,
699812609031422176,"Strada Turnu Măgurele, București, Romania",Strada Turnu Măgurele,,,,
11034308579093866720,"Aleea Lacul Morii 1A, București",Aleea Lacul Morii 1A,+40214079353,http://bisericafrancisc.ro/,,
176103821698199326,"Strada Traian 142, 030571 București, Romania",Strada Traian 142,,,,
14839799369456862167,"Biserica Sfântul Andrei, Sos. Chitilei, 138, Bucuresti-Sector 1, Bucuresti, 12386, Șoseaua Chitilei 138, București, Romania","Biserica Sfântul Andrei, Sos. Chitilei, 138, Bucuresti-Sector 1, Bucuresti, 12386, Șoseaua Chitilei 138",+40216674115,,,"{""weekdayDescriptions"":[""Monday: Closed"",""Tuesday: Closed"",""Wednesday: Closed"",""Thursday: Closed"",""Friday: Closed"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]}"
7919037577274936056,"Strada Împăratul Traian, București, Romania",Strada Împăratul Traian,+40726640515,http://www.parohiasfharalambiebelu.ro/,,
18028076305616799880,"Strada Popa Rusu 15, 021023 București, Romania",Strada Popa Rusu 15,+40212111045,http://www.parohiapoparusu.ro/,,
10530878706611555686,030167 Bucharest,,+40761695530,http://parohia-otetari.ro/,,"{""weekdayDescriptions"":[""Monday: 7:30 AM – 5:00 PM"",""Tuesday: 7:30 AM – 5:00 PM"",""Wednesday: 7:30 AM – 2:00 PM, 4:00 PM – 8:00 PM"",""Thursday: 7:30 AM – 5:00 PM"",""Friday: 7:30 AM – 2:00 PM, 4:00 PM – 8:00 PM"",""Saturday: 7:30 AM – 2:00 PM"",""Sunday: 7:30 AM – 2:00 PM""]}"
6135696396526708250,"Str. Nalbei, 075100 Otopeni",Str. Nalbei,,,,
17765015737808717429,"Calea Șerban Vodă 123, București 040205",Calea Șerban Vodă 123,+40766338222,https://bisericasfalexie.ro/,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 6:00 PM"",""Tuesday: 8:00 AM – 6:00 PM"",""Wednesday: 8:00 AM – 6:00 PM"",""Thursday: 8:00 AM – 6:00 PM"",""Friday: 8:00 AM – 6:00 PM"",""Saturday: 8:00 AM – 12:00 PM"",""Sunday: 8:00 AM – 12:00 PM""]}"
632033471483672142,"Calea Victoriei 198, București",Calea Victoriei 198,+40726689696,https://biserica-sfantulvasile.ro/,,
15151973545285936476,"Calea 13 Septembrie 137, 061344 București, Romania",Calea 13 Septembrie 137,,https://moovitapp.com/index/ro/transport_public-Biserica_Ortodox%C4%83_%E2%80%9ESf_M_Mc_Gheorghe_%C8%98i_Ier_Iosif_Cel_Nou_De_La_Parto%C8%99%E2%80%9D-Bucure%C8%99ti-site_15600526-2960,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 7:00 PM"",""Tuesday: 8:00 AM – 7:00 PM"",""Wednesday: 8:00 AM – 7:00 PM"",""Thursday: 8:00 AM – 7:00 PM"",""Friday: 8:00 AM – 7:00 PM"",""Saturday: Closed"",""Sunday: Closed""]}"
13556508660629038657,"Intrarea D. Praporgescu, 077042 Chiajna",Intrarea D. Praporgescu,,,,
15476525298554682131,"Strada Ceauș Radu, 030167 București, Romania",Strada Ceauș Radu,+40788053430,,,
5097573430540599180,"Str. Caporal Preda 29, 052034 București, Romania",Str. Caporal Preda 29,+40214562141,https://www.biserici.org/index.php?menu=BIA1&code=19960&criteria=&quick=&radio=b&order=C.NAME,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 6:00 PM"",""Tuesday: 8:00 AM – 6:00 PM"",""Wednesday: 8:00 AM – 6:00 PM"",""Thursday: 8:00 AM – 6:00 PM"",""Friday: 8:00 AM – 6:00 PM"",""Saturday: 8:00 AM – 6:00 PM"",""Sunday: 8:00 AM – 6:00 PM""]}"
7608160948804876180,"Calea Plevnei 122, 010241 București, Romania",Calea Plevnei 122,,https://www.biserici.org/index.php?menu=BI&code=6173,,
13882781517044189733,"Biserica catolica Sf. Fecioara Maria Regina Rozariului, Strada Merilor 5, 077160 Popești-Leordeni, Romania","Biserica catolica Sf. Fecioara Maria Regina Rozariului, Strada Merilor 5",+40214920333,,,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 8:00 PM"",""Tuesday: 10:00 AM – 8:00 PM"",""Wednesday: 10:00 AM – 8:00 PM"",""Thursday: 10:00 AM – 8:00 PM"",""Friday: 10:00 AM – 8:00 PM"",""Saturday: 10:00 AM – 8:00 PM"",""Sunday: 10:00 AM – 8:00 PM""]}"
573597012992989593,"Strada Sergent Ioan D. Cuibaru, București, Romania",Strada Sergent Ioan D. Cuibaru,,http://biserica-sfantul-gheorghe-titan.crestinortodox.ro/,,"{""weekdayDescriptions"":[""Monday: 7:00 AM – 7:00 PM"",""Tuesday: 7:00 AM – 7:00 PM"",""Wednesday: 7:00 AM – 7:00 PM"",""Thursday: 7:00 AM – 7:00 PM"",""Friday: 7:00 AM – 7:00 PM"",""Saturday: 7:00 AM – 3:00 PM"",""Sunday: 7:00 AM – 3:00 PM""]}"
16312538636823448001,"Strada Înfrăţirii, 077020 Berceni",Strada Înfrăţirii,+40763659384,,,
18351010300606758934,"Strada Popa Lazăr 6A, 021586 București, Romania",Strada Popa Lazăr 6A,+40764391357,http://www.parohiaoborulnou.ro/,,"{""weekdayDescriptions"":[""Monday: 7:30 AM – 4:00 PM"",""Tuesday: 7:30 AM – 4:00 PM"",""Wednesday: 7:30 AM – 4:00 PM"",""Thursday: 7:30 AM – 4:00 PM"",""Friday: 7:30 AM – 4:00 PM"",""Saturday: 7:00 AM – 8:00 PM"",""Sunday: 7:00 AM – 2:00 PM""]}"
13623719088420765919,"Strada Mărgeanului, București",Strada Mărgeanului,,http://www.sfintii-imparati.ro/,,
5775949075146989788,"Str. Justitiei, 34, Bucuresti-Sector 4, Bucuresti, 40118, 030167 București, Romania","Str. Justitiei, 34, Bucuresti-Sector 4, Bucuresti, 40118",+40213361965,https://sfantulnicolaevladica.wordpress.com/,,
14867329408739357034,"Biserica Bărbătescu Vechi, Strada Bărbătescu Vechi 1, București, Romania","Biserica Bărbătescu Vechi, Strada Bărbătescu Vechi 1",+40722985005,,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 6:00 PM"",""Tuesday: 8:00 AM – 6:00 PM"",""Wednesday: 8:00 AM – 6:00 PM"",""Thursday: 8:00 AM – 6:00 PM"",""Friday: 8:00 AM – 6:00 PM"",""Saturday: 8:00 AM – 6:00 PM"",""Sunday: 8:00 AM – 6:00 PM""]}"
65831260080561814,"Calea Vitan 142, București, Romania",Calea Vitan 142,+40213321412,,,
3343165381257882793,"Strada Olteni 12, 030786 București, Romania",Strada Olteni 12,+40740905568,http://biserica-sfanta-vineri-herasca.crestinortodox.ro/,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 6:00 PM"",""Tuesday: 8:00 AM – 6:00 PM"",""Wednesday: 8:00 AM – 6:00 PM"",""Thursday: 8:00 AM – 6:00 PM"",""Friday: 8:00 AM – 6:00 PM"",""Saturday: 8:00 AM – 6:00 PM"",""Sunday: 8:00 AM – 6:00 PM""]}"
17000611763811366070,"Strada Ghidiceni, 077025 Bragadiru, Romania",Strada Ghidiceni,+40745219447,,,
1953784100394936041,"Strada Mântuleasa 20, 030167 București, Romania",Strada Mântuleasa 20,+40745763270,,,
3493233462020879679,"Strada Mărgăritarului, 075100 Otopeni, Romania",Strada Mărgăritarului,,"https://www.biserici.org/index.php?menu=BIB&code=11983&criteria=&quick=&radio=b&order=P.TOWN,C.NAME,P.NAME",,
10965077829763152508,"Calea Griviței 58, 010734 București",Calea Griviței 58,+40752072401,https://www.biserici.org/index.php?menu=CU&code=16858&criteria=bucuresti&quick=Y&radio=b&order=TOWN,,
15066507902936143022,"Bulevardul Lacul Tei, București",Bulevardul Lacul Tei,+40213370140,http://sfantatreimetei.ro/,,
1592132179642964453,"Bucharest, Romania",,,,,
16426015723048866544,"Strada Gherghiței, București, Romania",Strada Gherghiței,+40770136750,https://parohia-sfanta-vineri-colentina.ro/,,
17032134234474419137,"Bd. Ghencea, 41, Bucuresti-Sector 6, Bucuresti, 61692, 061344 București, Romania","Bd. Ghencea, 41, Bucuresti-Sector 6, Bucuresti, 61692",+40214134165,http://www.parohiaparcghencea.ro/,,"{""weekdayDescriptions"":[""Monday: 7:30 AM – 5:00 PM"",""Tuesday: 7:30 AM – 5:00 PM"",""Wednesday: 7:30 AM – 5:00 PM"",""Thursday: 7:30 AM – 5:00 PM"",""Friday: 7:30 AM – 5:00 PM"",""Saturday: 7:30 AM – 5:00 PM"",""Sunday: 7:30 AM – 5:00 PM""]}"
1784626311545757721,"Str. Liviu Rebreanu 50-54, 031793 București",Str. Liviu Rebreanu 50-54,+40724308749,https://bbht.ro/,,"{""weekdayDescriptions"":[""Monday: Closed"",""Tuesday: 6:30 PM – 9:00 PM"",""Wednesday: 7:00 AM – 8:00 AM"",""Thursday: 6:00 PM – 9:00 PM"",""Friday: 6:00 PM – 9:00 PM"",""Saturday: Closed"",""Sunday: 10:00 AM – 12:00 PM""]}"
3556440295917720008,"Strada Ticuș 2, 077160 București, Romania",Strada Ticuș 2,+40722622113,https://www.dudesticioplea1.ro/,,
14945819208774093117,"Strada Râul Mara 5, 041651 București",Strada Râul Mara 5,+40723545173,https://parohiabrancoveanu.ro/,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 3:00 PM"",""Tuesday: 8:00 AM – 3:00 PM"",""Wednesday: 8:00 AM – 1:00 PM, 4:00 PM – 6:00 PM"",""Thursday: Closed"",""Friday: 8:00 AM – 1:00 PM, 4:00 PM – 7:00 PM"",""Saturday: 8:00 AM – 1:00 PM, 5:00 PM – 6:30 PM"",""Sunday: 8:00 AM – 2:00 PM""]}"
26470256126668133,"Strada Ion Minulescu 67, București, Romania",Strada Ion Minulescu 67,,http://biserica43.ro/,,
12397126741711360160,"Strada Garoafei 56, București",Strada Garoafei 56,+40214107116,https://www.biserici.org/index.php?menu=BI&code=5508,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 6:00 PM"",""Tuesday: 8:00 AM – 6:00 PM"",""Wednesday: 8:00 AM – 6:00 PM"",""Thursday: 8:00 AM – 6:00 PM"",""Friday: 8:00 AM – 6:00 PM"",""Saturday: 8:00 AM – 6:00 PM"",""Sunday: 8:00 AM – 6:00 PM""]}"
11810161076981075281,"Intrarea Victor Daimaca 1, 13279 București, Romania",Intrarea Victor Daimaca 1,+40216687050,https://www.ghidul.ro/bisericadamaroaia/,,
7173248421070306815,"Strada Tudor Vladimirescu 33, 077190 Voluntari, Romania",Strada Tudor Vladimirescu 33,+40727640204,http://uniuneavoluntarilor.ro/,,"{""weekdayDescriptions"":[""Monday: Closed"",""Tuesday: 3:00 PM – 6:00 PM"",""Wednesday: Open 24 hours"",""Thursday: 3:00 PM – 6:00 PM"",""Friday: Closed"",""Saturday: 8:00 AM – 2:30 PM"",""Sunday: 7:30 AM – 2:00 AM""]}"
7649358923331464965,"Bulevardul Ion C. Brătianu 4, 030167 București, Romania",Bulevardul Ion C. Brătianu 4,,https://www.bisericacoltea.ro/,,
18109216499969682305,"Drumul Sanpaul 8, București 052034",Drumul Sanpaul 8,+40724246806,,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 6:00 PM"",""Tuesday: 8:00 AM – 6:00 PM"",""Wednesday: 8:00 AM – 6:00 PM"",""Thursday: 8:00 AM – 6:00 PM"",""Friday: 8:00 AM – 6:00 PM"",""Saturday: 8:00 AM – 6:00 PM"",""Sunday: 8:00 AM – 6:00 PM""]}"
13587670081528175739,"Strada Iuliu Barasch 11, 030167 București, Romania",Strada Iuliu Barasch 11,+447365066813,,,
8048360136608551027,"Calea Șerban Vodă 237, 052034 București, Romania",Calea Șerban Vodă 237,+40213365812,,,
7950169655526371441,"Piața Sfântul Ștefan, București",Piața Sfântul Ștefan,+40723657270,,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 4:00 PM"",""Tuesday: 8:00 AM – 4:00 PM"",""Wednesday: 8:00 AM – 7:00 PM"",""Thursday: 8:00 AM – 4:00 PM"",""Friday: 8:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 12:00 PM"",""Sunday: 8:00 AM – 12:00 PM""]}"
15907816166476227711,"Str. Viilor 68, 077160 Popești-Leordeni, Romania",Str. Viilor 68,+40735841979,https://parohiapopesti.ro/,,"{""weekdayDescriptions"":[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]}"
15856956807450866757,"Strada Boja 73, 077042 București, Romania",Strada Boja 73,+40742957464,,,"{""weekdayDescriptions"":[""Monday: Closed"",""Tuesday: 8:00 AM – 4:00 PM"",""Wednesday: 8:00 AM – 4:00 PM"",""Thursday: 8:00 AM – 4:00 PM"",""Friday: 8:00 AM – 8:00 PM"",""Saturday: 8:00 AM – 12:00 PM"",""Sunday: 8:00 AM – 1:00 PM""]}"
2263757126995643271,"Cimitirul Sărindari Nou, Calea Giulești 455, București","Cimitirul Sărindari Nou, Calea Giulești 455",+40766242555,,,
12570604291245121498,"Strada Cuza Vodă 102, București",Strada Cuza Vodă 102,+40751959235,http://arcb.ro/website/arhidieceza/parohii-si-cler/parohii-diecezane/parohia-sfanta-elena/,,
13940585219781058822,"Strada Băniei, 030167 București, Romania",Strada Băniei,+40728584828,,,
4709355083038162102,"Strada Scaune 3, 030167 București, Romania",Strada Scaune 3,+40745762585,http://biserica_scaune.crestinortodox.ro/,,"{""weekdayDescriptions"":[""Monday: 7:00 AM – 7:00 PM"",""Tuesday: 7:00 AM – 7:00 PM"",""Wednesday: 7:00 AM – 7:00 PM"",""Thursday: 7:00 AM – 7:00 PM"",""Friday: 7:00 AM – 7:00 PM"",""Saturday: 7:00 AM – 4:00 PM"",""Sunday: 7:00 AM – 2:00 PM""]}"
6926005748637327617,"Strada Progresului 13, 077085 Dobroești",Strada Progresului 13,,http://www.parohiadobroesti.ro/,,
1188323837592411415,"Calea Victoriei 28, 030028 București",Calea Victoriei 28,+40744100198,,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 7:00 PM"",""Tuesday: 8:00 AM – 7:00 PM"",""Wednesday: 8:00 AM – 7:00 PM"",""Thursday: 8:00 AM – 7:00 PM"",""Friday: 8:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 7:00 PM"",""Sunday: 8:00 AM – 7:00 PM""]}"
6963673632374692158,"Strada Nazarcea 3, 13031 București, Romania",Strada Nazarcea 3,+40216685445,,,
824229843529792669,077120 Jilava,,+40730133353,,,
11761326438544699966,"Bulevardul Mărăști 14 bis, 011467 București",Bulevardul Mărăști 14 bis,+40774962838,,,"{""weekdayDescriptions"":[""Monday: 6:30 AM – 4:30 PM"",""Tuesday: 8:30 AM – 4:30 PM"",""Wednesday: 8:30 AM – 4:30 PM"",""Thursday: 8:30 AM – 4:30 PM"",""Friday: 8:30 AM – 4:30 PM"",""Saturday: 8:30 AM – 12:30 PM"",""Sunday: 8:30 AM – 12:00 PM""]}"
14573065453617116159,"Strada Monumentul Eroilor, 077060 Clinceni, Romania",Strada Monumentul Eroilor,+40726202002,,,
14475385579529332918,"Cal. Ferentari, 121, Bucuresti-Sector 5, Bucuresti, 51857, București 052034","Cal. Ferentari, 121, Bucuresti-Sector 5, Bucuresti, 51857",+40214107116,,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 6:00 PM"",""Tuesday: 8:00 AM – 6:00 PM"",""Wednesday: 8:00 AM – 6:00 PM"",""Thursday: 8:00 AM – 6:00 PM"",""Friday: 8:00 AM – 6:00 PM"",""Saturday: 8:00 AM – 6:00 PM"",""Sunday: 8:00 AM – 6:00 PM""]}"
2803081013922336832,"Bulevardul Râmnicu Sărat 7, București",Bulevardul Râmnicu Sărat 7,,https://parohiasfantulioanbotezatorul.ro/,,
14232977081691336324,"Strada Ion Olteanu 4, 070000 Chitila, Romania",Strada Ion Olteanu 4,,http://www.primariachitila.ro/?p=3956,,
2210085895821822475,"Aleea Politehnicii 7, 060815 București, Romania",Aleea Politehnicii 7,+40744483905,,,
10634219523880136057,"Bulevardul Gheorghe Șincai 4, București 011701",Bulevardul Gheorghe Șincai 4,+40213302008,,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 5:00 PM"",""Tuesday: 8:00 AM – 5:00 PM"",""Wednesday: 8:00 AM – 5:00 PM"",""Thursday: 8:00 AM – 5:00 PM"",""Friday: 8:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 1:00 PM"",""Sunday: 8:00 AM – 1:00 PM""]}"
11182123364235495868,"Strada Câmpia Libertății nr.62, 030376 București, Romania",Strada Câmpia Libertății nr.62,+40728024768,http://parohiasfantulierarhcalinictitan.blogspot.com/,,"{""weekdayDescriptions"":[""Monday: 7:00 AM – 6:00 PM"",""Tuesday: 7:00 AM – 6:00 PM"",""Wednesday: 7:00 AM – 6:00 PM"",""Thursday: 7:00 AM – 6:00 PM"",""Friday: 7:00 AM – 6:00 PM"",""Saturday: 7:00 AM – 6:00 PM"",""Sunday: 7:00 AM – 6:00 PM""]}"
1361141586481924340,"Bulevardul Ghencea 28, 061344 București",Bulevardul Ghencea 28,,,,
14161920731617912005,"123456 Bucharest, Romania",,+40767553658,http://www.protoieria3.ro/wp/2017/01/04/parohia-foisor-ii/,,"{""weekdayDescriptions"":[""Monday: Closed"",""Tuesday: 8:00 AM – 5:00 PM"",""Wednesday: 8:00 AM – 5:00 PM"",""Thursday: 8:00 AM – 5:00 PM"",""Friday: 12:00 PM – 8:00 PM"",""Saturday: 7:00 AM – 12:00 PM"",""Sunday: 7:00 AM – 1:00 PM""]}"
3552348915910091885,"Strada Baicului 53, 021783 București",Strada Baicului 53,,http://protopopiatul2capitala.ro/parohia-rodica-mosoiu/,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 8:00 PM"",""Tuesday: 8:00 AM – 8:00 PM"",""Wednesday: 8:00 AM – 8:00 PM"",""Thursday: 8:00 AM – 8:00 PM"",""Friday: 8:00 AM – 8:00 PM"",""Saturday: 8:00 AM – 8:00 PM"",""Sunday: 8:00 AM – 8:00 PM""]}"
5665962595348155210,"Strada Bisericii 8, 077041 Chiajna",Strada Bisericii 8,,,,
6935444556139406199,"A, Strada Independenţei 20, 077106 Cățelu, Romania","A, Strada Independenţei 20",+40763662271,,,
13892314402420891118,"077180 Dimieni, Romania",,,,,
14299781763280508424,"Strada Pechea 12, 077190 București, Romania",Strada Pechea 12,+40212322671,http://arcb.ro/website/arhidieceza/parohii-si-cler/parohii-diecezane/parohia-sfintii-apostoli-petru-si-paul/,,
15722638455123804365,"Șoseaua București - Târgoviște 217BIS, Mogoșoaia",Șoseaua București - Târgoviște 217BIS,+40763619594,https://www.facebook.com/sfefremmogosoaia/,,
12647786888803736732,"Strada Iacobeni 39, 052034 București",Strada Iacobeni 39,,,,"{""weekdayDescriptions"":[""Monday: 8:00 AM – 6:00 PM"",""Tuesday: 8:00 AM – 6:00 PM"",""Wednesday: 8:00 AM – 6:00 PM"",""Thursday: 8:00 AM – 6:00 PM"",""Friday: 8:00 AM – 6:00 PM"",""Saturday: 8:00 AM – 6:00 PM"",""Sunday: 8:00 AM – 6:00 PM""]}"
14214124491324299577,"Strada Dreptății, București",Strada Dreptății,,,,
17422356131693872966,"Șoseaua Banatului 14B, 077045 Chitila, Romania",Șoseaua Banatului 14B,+40744300422,,,
4347590317973708362,"Strada Trei Scaune 20, București, Romania",Strada Trei Scaune 20,,,,
6267962311330925284,"077120 Jilava, Romania",,,,,
13801183486216882410,"Bulevardul Regina Maria, București, Romania",Bulevardul Regina Maria,+40213366262,https://www.biserici.org/index.php?menu=BI&code=2756,,
2477193305695979516,"Strada Liniștei 13, 012426 București, Romania",Strada Liniștei 13,+40216674764,http://arcb.ro/website/arhidieceza/parohii-si-cler/parohii-diecezane/parohia-maica-indurerata-bucurestii-noi/,,
14509388805674214174,"Strada Buzești, București",Strada Buzești,,,,
16799110026333971673,"Strada Mănăstirii, 077145",Strada Mănăstirii,+40213511737,,,
